,CustomerID,recency,frequency,monetary,rq,fq,mq,r_total,rfm_score,segment_5,segment_3,segment_4
2223,15930,66,1,426.63,2,1,2,5,212,Hibernating,low,Hibernating
2224,15932,3,8,2495.87,4,4,4,12,444,Champions,high,Best of the Best
2225,15933,20,3,1107.46,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2226,15935,238,2,416.85999999999996,1,2,2,5,122,Hibernating,low,Hibernating
2227,15937,63,1,145.35,2,1,1,4,211,Hibernating,low,Hibernating
2228,15938,111,5,404.58,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
2229,15939,89,15,6115.01,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
2230,15940,310,1,35.8,1,1,1,3,111,Hibernating,low,Hibernating
2231,15942,133,1,337.44,2,1,2,5,212,Hibernating,low,Hibernating
2232,15944,276,1,325.1,1,1,2,4,112,Hibernating,low,Hibernating
2233,15945,364,1,181.0,1,1,1,3,111,Hibernating,low,Hibernating
2234,15947,82,1,1708.24,2,1,4,7,214,Hibernating,moderate,Hibernating
2235,15948,7,2,955.24,4,2,3,9,423,New Customers,moderate,High Potential
2236,15949,16,2,364.72,4,2,2,8,422,New Customers,moderate,High Potential
2237,15950,31,4,1765.5100000000002,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2238,15951,8,2,708.22,4,2,3,9,423,New Customers,moderate,High Potential
2239,15952,33,4,806.5700000000002,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2240,15953,14,8,1659.3799999999999,4,4,4,12,444,Champions,high,Best of the Best
2241,15955,23,14,4416.26,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2242,15957,31,1,428.89000000000004,3,1,2,6,312,New Customers,low,High Potential
2243,15958,73,1,104.35,2,1,1,4,211,Hibernating,low,Hibernating
2244,15963,19,2,470.75999999999993,3,2,2,7,322,New Customers,moderate,High Potential
2245,15965,16,4,845.64,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2246,15967,22,2,418.83000000000004,3,2,2,7,322,New Customers,moderate,High Potential
2247,15969,2,3,666.1,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2248,15970,303,1,314.1,1,1,2,4,112,Hibernating,low,Hibernating
2249,15971,16,12,4199.85,4,4,4,12,444,Champions,high,Best of the Best
2250,15973,366,1,307.82000000000005,1,1,2,4,112,Hibernating,low,Hibernating
2251,15974,38,7,3442.15,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2252,15975,83,1,371.01,2,1,2,5,212,Hibernating,low,Hibernating
2253,15976,164,2,430.94000000000005,1,2,2,5,122,Hibernating,low,Hibernating
2254,15977,16,2,1054.73,4,2,3,9,423,New Customers,moderate,High Potential
2255,15978,76,1,1098.78,2,1,3,6,213,Hibernating,low,Hibernating
2256,15980,88,3,2398.86,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
2257,15981,24,8,3408.48,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2258,15983,21,4,1475.02,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2259,15984,2,10,2837.67,4,4,4,12,444,Champions,high,Best of the Best
2260,15985,122,2,1142.42,2,2,3,7,223,Hibernating,moderate,Hibernating
2261,15986,29,1,168.12000000000003,3,1,1,5,311,New Customers,low,High Potential
2262,15987,11,7,1451.28,4,4,3,11,443,Champions,high,Best of the Best
2263,15988,18,1,158.03,3,1,1,5,311,New Customers,low,High Potential
2264,15990,43,2,792.11,3,2,3,8,323,New Customers,moderate,High Potential
2265,15992,3,1,41.989999999999995,4,1,1,6,411,New Customers,low,High Potential
2266,15993,8,7,2797.57,4,4,4,12,444,Champions,high,Best of the Best
2267,15994,54,1,427.07,2,1,2,5,212,Hibernating,low,Hibernating
2268,15996,87,6,1060.68,2,4,3,9,243,Can't Loose Them,moderate,Can't Loose Them
2269,15998,36,5,3089.97,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2270,16000,2,3,12393.7,4,3,4,11,434,Potential Loyalists,high,Best of the Best
2271,16003,29,5,2735.37,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2272,16005,11,4,615.39,4,3,2,9,432,Potential Loyalists,moderate,High Potential
2273,16006,210,1,101.4,1,1,1,3,111,Hibernating,low,Hibernating
2274,16007,47,4,1701.94,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2275,16008,23,3,478.78,3,3,2,8,332,Potential Loyalists,moderate,High Potential
2276,16009,21,4,992.7100000000002,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2277,16010,245,3,407.5,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
2278,16011,7,16,3362.71,4,4,4,12,444,Champions,high,Best of the Best
2279,16012,34,3,1415.2900000000002,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2280,16013,3,47,37130.6,4,4,4,12,444,Champions,high,Best of the Best
2281,16014,37,3,662.38,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2282,16015,3,3,705.39,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2283,16016,2,8,1508.76,4,4,3,11,443,Champions,high,Best of the Best
2284,16017,46,1,211.88,3,1,1,5,311,New Customers,low,High Potential
2285,16018,38,2,408.90000000000003,3,2,2,7,322,New Customers,moderate,High Potential
2286,16019,46,9,3786.2400000000002,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2287,16020,16,3,851.01,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2288,16022,259,1,628.28,1,1,2,4,112,Hibernating,low,Hibernating
2289,16023,45,3,719.81,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2290,16024,11,1,251.24,4,1,1,6,411,New Customers,low,High Potential
2291,16025,29,1,439.65999999999997,3,1,2,6,312,New Customers,low,High Potential
2292,16026,42,1,236.09,3,1,1,5,311,New Customers,low,High Potential
2293,16027,91,6,934.62,2,4,3,9,243,Can't Loose Them,moderate,Can't Loose Them
2294,16029,38,63,81024.84,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2295,16030,309,1,331.24,1,1,2,4,112,Hibernating,low,Hibernating
2296,16031,91,2,548.94,2,2,2,6,222,Hibernating,low,Hibernating
2297,16033,5,20,8816.4,4,4,4,12,444,Champions,high,Best of the Best
2298,16034,195,3,437.7,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
2299,16036,86,2,758.92,2,2,3,7,223,Hibernating,moderate,Hibernating
2300,16037,269,3,855.02,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
2301,16038,7,3,471.78000000000003,4,3,2,9,432,Potential Loyalists,moderate,High Potential
2302,16040,64,3,1313.55,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2303,16041,30,3,3166.4,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2304,16042,21,5,1197.27,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2305,16043,36,4,773.99,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2306,16045,119,4,1340.7,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2307,16048,372,2,256.44,1,2,1,4,121,Hibernating,low,Hibernating
2308,16049,39,3,1111.79,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2309,16050,173,1,137.9,1,1,1,3,111,Hibernating,low,Hibernating
2310,16052,53,1,362.06,2,1,2,5,212,Hibernating,low,Hibernating
2311,16053,32,2,1511.95,3,2,3,8,323,New Customers,moderate,High Potential
2312,16054,144,1,783.9,1,1,3,5,113,Hibernating,low,Hibernating
2313,16055,220,1,134.8,1,1,1,3,111,Hibernating,low,Hibernating
2314,16056,44,1,664.85,3,1,3,7,313,New Customers,moderate,High Potential
2315,16057,15,7,2263.12,4,4,4,12,444,Champions,high,Best of the Best
2316,16059,65,6,1459.8600000000004,2,4,3,9,243,Can't Loose Them,moderate,Can't Loose Them
2317,16062,9,4,1153.62,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2318,16063,259,1,335.32,1,1,2,4,112,Hibernating,low,Hibernating
2319,16065,364,1,372.09,1,1,2,4,112,Hibernating,low,Hibernating
2320,16066,16,5,1521.87,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2321,16070,21,2,852.15,3,2,3,8,323,New Customers,moderate,High Potential
2322,16071,44,1,326.24,3,1,2,6,312,New Customers,low,High Potential
2323,16072,287,1,584.3199999999999,1,1,2,4,112,Hibernating,low,Hibernating
2324,16073,296,1,122.39999999999999,1,1,1,3,111,Hibernating,low,Hibernating
2325,16076,2,10,2234.73,4,4,4,12,444,Champions,high,Best of the Best
2326,16078,283,1,79.2,1,1,1,3,111,Hibernating,low,Hibernating
2327,16079,16,3,1352.0,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2328,16080,81,2,217.16,2,2,1,5,221,Hibernating,low,Hibernating
2329,16081,55,5,2806.9,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
2330,16083,100,2,1317.62,2,2,3,7,223,Hibernating,moderate,Hibernating
2331,16084,298,1,436.18,1,1,2,4,112,Hibernating,low,Hibernating
2332,16085,22,5,981.5100000000001,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2333,16086,58,5,1121.39,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2334,16091,154,2,315.06,1,2,2,5,122,Hibernating,low,Hibernating
2335,16092,114,3,817.86,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2336,16093,106,1,17.0,2,1,1,4,211,Hibernating,low,Hibernating
2337,16094,11,4,1078.23,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2338,16096,263,1,320.62,1,1,2,4,112,Hibernating,low,Hibernating
2339,16097,239,1,185.04999999999998,1,1,1,3,111,Hibernating,low,Hibernating
2340,16098,87,7,2005.6300000000003,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
2341,16099,49,3,731.9,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2342,16101,70,1,1290.7,2,1,3,6,213,Hibernating,low,Hibernating
2343,16102,41,3,1842.14,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2344,16103,6,6,1429.64,4,4,3,11,443,Champions,high,Best of the Best
2345,16104,61,1,302.36,2,1,2,5,212,Hibernating,low,Hibernating
2346,16105,248,1,336.96,1,1,2,4,112,Hibernating,low,Hibernating
2347,16106,65,1,108.38,2,1,1,4,211,Hibernating,low,Hibernating
2348,16107,17,7,3204.1600000000003,4,4,4,12,444,Champions,high,Best of the Best
2349,16108,84,1,842.5,2,1,3,6,213,Hibernating,low,Hibernating
2350,16109,218,2,611.88,1,2,2,5,122,Hibernating,low,Hibernating
2351,16110,44,3,1337.48,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2352,16112,142,4,195.73999999999998,2,3,1,6,231,Can't Loose Them,low,Can't Loose Them
2353,16113,182,1,161.38,1,1,1,3,111,Hibernating,low,Hibernating
2354,16114,170,1,135.75000000000003,1,1,1,3,111,Hibernating,low,Hibernating
2355,16115,9,8,1667.97,4,4,4,12,444,Champions,high,Best of the Best
2356,16116,211,1,612.78,1,1,2,4,112,Hibernating,low,Hibernating
2357,16117,189,1,232.21,1,1,1,3,111,Hibernating,low,Hibernating
2358,16119,7,2,423.36,4,2,2,8,422,New Customers,moderate,High Potential
2359,16120,58,4,1309.14,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2360,16121,56,2,867.11,2,2,3,7,223,Hibernating,moderate,Hibernating
2361,16122,72,4,684.4200000000001,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2362,16123,51,1,307.78,2,1,2,5,212,Hibernating,low,Hibernating
2363,16124,316,1,249.0,1,1,1,3,111,Hibernating,low,Hibernating
2364,16125,366,1,289.35,1,1,1,3,111,Hibernating,low,Hibernating
2365,16126,28,4,6287.77,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2366,16127,38,1,656.25,3,1,3,7,313,New Customers,moderate,High Potential
2367,16128,17,5,1880.2200000000003,4,3,4,11,434,Potential Loyalists,high,Best of the Best
2368,16131,51,6,3506.54,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
2369,16133,3,33,14589.04,4,4,4,12,444,Champions,high,Best of the Best
2370,16134,21,2,618.09,3,2,2,7,322,New Customers,moderate,High Potential
2371,16135,262,1,517.55,1,1,2,4,112,Hibernating,low,Hibernating
2372,16136,59,3,709.38,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2373,16139,18,3,635.41,3,3,2,8,332,Potential Loyalists,moderate,High Potential
2374,16140,65,2,725.18,2,2,3,7,223,Hibernating,moderate,Hibernating
2375,16141,87,1,620.4,2,1,2,5,212,Hibernating,low,Hibernating
2376,16142,249,1,535.34,1,1,2,4,112,Hibernating,low,Hibernating
2377,16143,2,6,2424.94,4,4,4,12,444,Champions,high,Best of the Best
2378,16144,246,1,175.2,1,1,1,3,111,Hibernating,low,Hibernating
2379,16145,8,11,3799.4900000000002,4,4,4,12,444,Champions,high,Best of the Best
2380,16146,156,3,734.13,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
2381,16147,133,1,375.0,2,1,2,5,212,Hibernating,low,Hibernating
2382,16148,295,1,76.32000000000001,1,1,1,3,111,Hibernating,low,Hibernating
2383,16149,4,2,280.52,4,2,1,7,421,New Customers,moderate,High Potential
2384,16150,42,5,2053.02,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2385,16152,268,1,1829.04,1,1,4,6,114,Hibernating,low,Hibernating
2386,16153,49,5,1824.23,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2387,16156,8,9,3122.04,4,4,4,12,444,Champions,high,Best of the Best
2388,16157,15,3,656.69,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2389,16159,281,1,348.2,1,1,2,4,112,Hibernating,low,Hibernating
2390,16160,64,2,1025.44,2,2,3,7,223,Hibernating,moderate,Hibernating
2391,16161,1,19,5575.560000000001,4,4,4,12,444,Champions,high,Best of the Best
2392,16162,251,1,37.4,1,1,1,3,111,Hibernating,low,Hibernating
2393,16163,231,2,856.6,1,2,3,6,123,Hibernating,low,Hibernating
2394,16164,16,3,822.48,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2395,16168,10,27,3787.6,4,4,4,12,444,Champions,high,Best of the Best
2396,16169,7,4,1822.97,4,3,4,11,434,Potential Loyalists,high,Best of the Best
2397,16170,50,6,1885.05,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2398,16171,58,1,73.2,2,1,1,4,211,Hibernating,low,Hibernating
2399,16172,94,5,1140.21,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2400,16173,15,6,1418.32,4,4,3,11,443,Champions,high,Best of the Best
2401,16174,125,3,1009.5500000000001,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2402,16175,93,4,1037.59,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2403,16177,49,1,331.95,3,1,2,6,312,New Customers,low,High Potential
2404,16178,137,1,197.9,2,1,1,4,211,Hibernating,low,Hibernating
2405,16179,60,1,215.83,2,1,1,4,211,Hibernating,low,Hibernating
2406,16180,99,8,10254.18,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
2407,16181,72,1,305.54,2,1,2,5,212,Hibernating,low,Hibernating
2408,16182,71,4,6617.65,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
2409,16183,66,1,338.71000000000004,2,1,2,5,212,Hibernating,low,Hibernating
2410,16184,63,6,1158.79,2,4,3,9,243,Can't Loose Them,moderate,Can't Loose Them
2411,16185,16,2,529.41,4,2,2,8,422,New Customers,moderate,High Potential
2412,16186,22,12,4006.94,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2413,16187,31,15,6911.4400000000005,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2414,16188,44,4,981.8599999999999,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2415,16189,15,2,215.48,4,2,1,7,421,New Customers,moderate,High Potential
2416,16190,39,1,215.08,3,1,1,5,311,New Customers,low,High Potential
2417,16191,2,13,5180.52,4,4,4,12,444,Champions,high,Best of the Best
2418,16193,236,1,314.45,1,1,2,4,112,Hibernating,low,Hibernating
2419,16198,74,1,400.681,2,1,2,5,212,Hibernating,low,Hibernating
2420,16200,3,2,1080.6200000000001,4,2,3,9,423,New Customers,moderate,High Potential
2421,16201,2,4,1863.47,4,3,4,11,434,Potential Loyalists,high,Best of the Best
2422,16202,360,1,365.27,1,1,2,4,112,Hibernating,low,Hibernating
2423,16203,58,4,592.9,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
2424,16204,22,1,405.71,3,1,2,6,312,New Customers,low,High Potential
2425,16205,30,4,761.3800000000001,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2426,16206,54,4,537.0600000000001,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
2427,16207,24,1,394.38,3,1,2,6,312,New Customers,low,High Potential
2428,16208,44,2,664.26,3,2,3,8,323,New Customers,moderate,High Potential
2429,16209,88,5,2262.62,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
2430,16210,1,18,21086.3,4,4,4,12,444,Champions,high,Best of the Best
2431,16211,88,1,547.02,2,1,2,5,212,Hibernating,low,Hibernating
2432,16212,18,2,690.34,3,2,3,8,323,New Customers,moderate,High Potential
2433,16213,78,1,159.0,2,1,1,4,211,Hibernating,low,Hibernating
2434,16214,170,3,1062.75,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
2435,16215,80,1,242.35,2,1,1,4,211,Hibernating,low,Hibernating
2436,16216,266,1,914.9300000000001,1,1,3,5,113,Hibernating,low,Hibernating
2437,16217,234,2,304.25,1,2,2,5,122,Hibernating,low,Hibernating
2438,16218,29,7,3084.68,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2439,16221,36,3,864.86,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2440,16222,317,1,846.72,1,1,3,5,113,Hibernating,low,Hibernating
2441,16224,56,4,1295.3,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2442,16225,44,5,1096.32,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2443,16226,202,3,255.12,1,3,1,5,131,Can't Loose Them,low,Can't Loose Them
2444,16227,224,1,314.22,1,1,2,4,112,Hibernating,low,Hibernating
2445,16229,86,2,1010.6000000000001,2,2,3,7,223,Hibernating,moderate,Hibernating
2446,16230,189,2,542.03,1,2,2,5,122,Hibernating,low,Hibernating
2447,16232,43,4,990.8799999999999,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2448,16233,70,3,536.6800000000001,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
2449,16235,40,5,867.3099999999998,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2450,16236,77,1,432.2,2,1,2,5,212,Hibernating,low,Hibernating
2451,16239,56,2,414.2,2,2,2,6,222,Hibernating,low,Hibernating
2452,16240,23,2,3718.8,3,2,4,9,324,New Customers,moderate,High Potential
2453,16241,9,13,2607.87,4,4,4,12,444,Champions,high,Best of the Best
2454,16242,7,7,3603.21,4,4,4,12,444,Champions,high,Best of the Best
2455,16243,33,2,409.1,3,2,2,7,322,New Customers,moderate,High Potential
2456,16244,211,2,1522.75,1,2,3,6,123,Hibernating,low,Hibernating
2457,16245,23,3,1413.66,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2458,16247,169,1,114.56,1,1,1,3,111,Hibernating,low,Hibernating
2459,16248,61,1,152.94,2,1,1,4,211,Hibernating,low,Hibernating
2460,16249,52,5,1800.07,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
2461,16250,260,2,389.44,1,2,2,5,122,Hibernating,low,Hibernating
2462,16253,66,2,3683.86,2,2,4,8,224,Hibernating,moderate,Hibernating
2463,16255,16,8,2619.91,4,4,4,12,444,Champions,high,Best of the Best
2464,16256,266,1,752.4300000000001,1,1,3,5,113,Hibernating,low,Hibernating
2465,16257,176,1,46.95,1,1,1,3,111,Hibernating,low,Hibernating
2466,16258,44,5,5203.51,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2467,16260,50,1,1035.45,3,1,3,7,313,New Customers,moderate,High Potential
2468,16261,16,4,746.83,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2469,16265,8,9,5447.0,4,4,4,12,444,Champions,high,Best of the Best
2470,16266,73,7,861.89,2,4,3,9,243,Can't Loose Them,moderate,Can't Loose Them
2471,16268,70,2,667.65,2,2,3,7,223,Hibernating,moderate,Hibernating
2472,16270,352,1,1141.24,1,1,3,5,113,Hibernating,low,Hibernating
2473,16271,2,5,1429.24,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2474,16272,116,1,411.7,2,1,2,5,212,Hibernating,low,Hibernating
2475,16274,372,1,357.95,1,1,2,4,112,Hibernating,low,Hibernating
2476,16275,196,1,559.87,1,1,2,4,112,Hibernating,low,Hibernating
2477,16276,176,1,810.6,1,1,3,5,113,Hibernating,low,Hibernating
2478,16278,99,1,566.38,2,1,2,5,212,Hibernating,low,Hibernating
2479,16279,20,3,1509.58,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2480,16281,71,1,2062.06,2,1,4,7,214,Hibernating,moderate,Hibernating
2481,16282,339,1,168.3,1,1,1,3,111,Hibernating,low,Hibernating
2482,16283,5,5,1570.81,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2483,16284,30,2,823.9699999999999,3,2,3,8,323,New Customers,moderate,High Potential
2484,16287,169,1,142.5,1,1,1,3,111,Hibernating,low,Hibernating
2485,16292,121,1,302.25,2,1,2,5,212,Hibernating,low,Hibernating
2486,16293,21,10,2248.9900000000002,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2487,16295,9,4,1328.55,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2488,16297,268,1,301.9,1,1,2,4,112,Hibernating,low,Hibernating
2489,16298,22,3,598.2,3,3,2,8,332,Potential Loyalists,moderate,High Potential
2490,16302,126,1,233.22,2,1,1,4,211,Hibernating,low,Hibernating
2491,16303,25,3,5360.63,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2492,16305,138,1,361.21999999999997,2,1,2,5,212,Hibernating,low,Hibernating
2493,16306,213,6,632.27,1,4,2,7,142,Can't Loose Them,moderate,Can't Loose Them
2494,16308,37,4,2560.0,3,3,4,10,334,Potential Loyalists,high,Best of the Best
2495,16309,105,2,706.57,2,2,3,7,223,Hibernating,moderate,Hibernating
2496,16311,17,2,616.26,4,2,2,8,422,New Customers,moderate,High Potential
2497,16313,2,2,274.15000000000003,4,2,1,7,421,New Customers,moderate,High Potential
